PATERNITY;FIRST_LAST_NAME;PASSENGER_SEX;PASSENGER_BIRTH_DATE;PASSENGER_DOCUMENT;BOOKING_CODE;TICKET_NUMBER;BAGGAGE;DEPARTURE_DATE;DEPARTURE_TIME;FLIGHT_NUMBER;CODE_SHARE;FLIGHT_TO;AGE;FLIGHTS_QUANTITY
MIKHAILOVNA;ANZHELIKA STARIKOVA;Female;11.09.1982;9 375 707 236;NULL;None;Delayed;11.09.2017;11:05;SU6180;Own;MOSCOW;35;10
OLEGOVICH;IAN MITROFANOV;Male;12.08.1992;8 236 794 297;RITFAN;None;Registered;19.10.2017;18:05;SU1213;Own;MOSCOW;25;10
OLEGOVICH;IAN MITROFANOV;Male;12.08.1992;8 236 794 297;NULL;None;Delayed;25.08.2017;20:45;SU1442;Own;IRKUTSK;25;10
OLEGOVICH;IAN MITROFANOV;Male;12.08.1992;8 236 794 297;NULL;None;Delayed;18.05.2017;5:05;SU6170;Own;MOSCOW;24;10
R;VASILISA EROFEEVA;Female;19.09.1977;5 787 329 130;NULL;None;NULL;31.07.2017;14:20;SU4605;Operated;OKHA;39;10
R;VASILISA EROFEEVA;Female;19.09.1977;5 787 329 130;NULL;5290000000000000;NULL;04.05.2017;12:00;SU6282;Own;MOSCOW;39;10
R;VASILISA EROFEEVA;Female;19.09.1977;5 787 329 130;NULL;None;NULL;10.02.2017;9:55;SU6183;Own;ROSTOV;39;10
R;VASILISA EROFEEVA;Female;19.09.1977;5 787 329 130;VRCEVD;3440000000000000;Delayed;28.06.2017;18:30;SU6289;Own;MAGADAN;39;10
R;VASILISA EROFEEVA;Female;19.09.1977;5 787 329 130;JRYJWB;None;Delayed;01.09.2017;20:30;SU5640;Own;KRASNOYARSK;39;10
ROMANOVNA;VASILISA EROFEEVA;Female;19.09.1977;5 787 329 130;NULL;None;Registered;12.09.2017;21:35;SU1487;Own;MOSCOW;39;10
R;VASILISA EROFEEVA;Female;19.09.1977;5 787 329 130;PMHJIQ;3060000000000000;Delayed;17.06.2017;0:10;SU1166;Own;ROSTOV;39;10
ROMANOVNA;VASILISA EROFEEVA;Female;19.09.1977;5 787 329 130;NULL;None;Delayed;27.04.2017;8:00;SU5603;Own;VLADIVOSTOK;39;10
R;VASILISA EROFEEVA;Female;19.09.1977;5 787 329 130;YOHMKZ;None;Delayed;18.07.2017;15:50;SU5613;Own;KHABAROVSK;39;10
M;ANZHELIKA STARIKOVA;Female;11.09.1982;9 375 707 236;QKCCMJ;4430000000000000;NULL;07.03.2017;11:10;SU1255;Own;MOSCOW;34;10
V;BORIS MOROZOV;Male;21.07.1981;9 363 509 666;NULL;8430000000000000;Transit;07.12.2017;21:05;SU1510;Own;SURGUT;36;10
V;BORIS MOROZOV;Male;21.07.1981;9 363 509 666;NULL;None;NULL;05.05.2017;14:05;SU5615;Own;VLADIVOSTOK;35;10
VIACHESLAVOVICH;BORIS MOROZOV;Male;21.07.1981;9 363 509 666;NULL;4610000000000000;NULL;03.04.2017;8:00;SU5611;Own;VLADIVOSTOK;35;10
NIKOLAEVNA;IRINA DAVYDOVA;Female;20.05.1996;8 008 568 039;NULL;3800000000000000;NULL;19.03.2017;0:00;SU1562;Own;IRKUTSK;20;10
NIKOLAEVNA;IRINA DAVYDOVA;Female;20.05.1996;8 008 568 039;NULL;2140000000000000;Transit;01.04.2017;19:40;SU1445;Own;MOSCOW;20;10
NIKOLAEVNA;IRINA DAVYDOVA;Female;20.05.1996;8 008 568 039;MDHDXU;2200000000000000;Transit;18.09.2017;8:30;SU1639;Own;MOSCOW;21;10
NIKOLAEVNA;IRINA DAVYDOVA;Female;20.05.1996;8 008 568 039;IBVWXN;None;Registered;04.03.2017;7:00;SU1279;Own;MOSCOW;20;10
NIKOLAEVNA;IRINA DAVYDOVA;Female;20.05.1996;8 008 568 039;XNAFNG;None;Transit;11.06.2017;5:35;SU1763;Own;MOSCOW;21;10
N;IRINA DAVYDOVA;Female;20.05.1996;8 008 568 039;WWLNEJ;None;Delayed;27.01.2017;9:55;SU1479;Own;MOSCOW;20;10
NIKOLAEVNA;IRINA DAVYDOVA;Female;20.05.1996;8 008 568 039;KMUVIA;2380000000000000;NULL;27.10.2017;21:00;SU1216;Own;SAMARA;21;10
N;IRINA DAVYDOVA;Female;20.05.1996;8 008 568 039;NULL;227000000000000;Transit;04.05.2017;21:10;SU1762;Own;OMSK;20;10
AMIROVNA;OLGA ELIZAROVA;Female;22.07.1999;5 231 459 015;NULL;487000000000000;Transit;29.04.2017;12:10;SU4606;Operated;KHABAROVSK;17;10
NIKOLAEVNA;IRINA DAVYDOVA;Female;20.05.1996;8 008 568 039;FJZCPE;1560000000000000;NULL;29.07.2017;0:00;SU1638;Own;OMSK;21;10
NIKOLAEVNA;IRINA DAVYDOVA;Female;20.05.1996;8 008 568 039;NULL;5200000000000000;Registered;27.02.2017;10:55;SU1280;Own;KAZAN;20;10
M;ANZHELIKA STARIKOVA;Female;11.09.1982;9 375 707 236;BTLBED;2010000000000000;Registered;15.03.2017;21:45;SU1238;Own;UFA;34;10
MIKHAILOVNA;ANZHELIKA STARIKOVA;Female;11.09.1982;9 375 707 236;NULL;2330000000000000;Delayed;06.02.2017;21:45;SU1250;Own;NIZHNEKAMSK;34;10
DAVIDOVICH;VASILII OLEINIKOV;Male;24.10.1999;627 909 875;NULL;8510000000000000;Registered;27.03.2017;16:00;SU1005;Own;MOSCOW;17;10
ANTONOVICH;MIROSLAV GONCHAROV;Male;10.08.1980;8 451 899 741;GLMMNP;None;NULL;11.11.2017;1:40;SU1108;Own;KRASNODAR;37;10
NIKITICHNA;OLESIA SHAPOSHNIKOVA;Female;12.06.1992;1 807 906 612;GOHJOV;7320000000000000;NULL;22.04.2017;10:05;SU1357;Own;MOSCOW;24;10
N;OLESIA SHAPOSHNIKOVA;Female;12.06.1992;1 807 906 612;NULL;988000000000000;Delayed;11.08.2017;0:50;SU5653;Own;KHABAROVSK;25;10
N;OLESIA SHAPOSHNIKOVA;Female;12.06.1992;1 807 906 612;DKEPWM;3400000000000000;Transit;08.05.2017;15:50;SU5613;Own;KHABAROVSK;24;10
N;OLESIA SHAPOSHNIKOVA;Female;12.06.1992;1 807 906 612;NULL;None;Registered;28.02.2017;8:10;SU1122;Own;SOCHI;24;10
NIKITICHNA;OLESIA SHAPOSHNIKOVA;Female;12.06.1992;1 807 906 612;OOJRMG;384000000000000;NULL;28.07.2017;21:40;SU5652;Own;IRKUTSK;25;10
NIKITICHNA;OLESIA SHAPOSHNIKOVA;Female;12.06.1992;1 807 906 612;DCWYCR;None;Registered;26.06.2017;5:40;SU5618;Own;KHABAROVSK;25;10
N;OLESIA SHAPOSHNIKOVA;Female;12.06.1992;1 807 906 612;NULL;10000000000000000;NULL;16.06.2017;19:00;SU5601;Own;VLADIVOSTOK;25;10
A;MIROSLAV GONCHAROV;Male;10.08.1980;8 451 899 741;NULL;None;Delayed;26.01.2017;7:30;SU1395;Own;MOSCOW;36;10
ANTONOVICH;MIROSLAV GONCHAROV;Male;10.08.1980;8 451 899 741;NULL;None;Delayed;10.10.2017;20:00;SU1008;Own;KALININGRAD;37;10
A;MIROSLAV GONCHAROV;Male;10.08.1980;8 451 899 741;NULL;None;Registered;01.12.2017;19:25;SU1769;Own;MOSCOW;37;10
ANTONOVICH;MIROSLAV GONCHAROV;Male;10.08.1980;8 451 899 741;PAWYPX;6660000000000000;NULL;09.11.2017;12:35;SU1211;Own;MOSCOW;37;10
A;MIROSLAV GONCHAROV;Male;10.08.1980;8 451 899 741;IDWGZK;98900000000000;Registered;22.01.2017;17:00;SU1204;Own;PERM;36;10
ANTONOVICH;MIROSLAV GONCHAROV;Male;10.08.1980;8 451 899 741;VCTLTW;None;Registered;21.11.2017;13:30;SU1768;Own;PERM;37;10
ANTONOVICH;MIROSLAV GONCHAROV;Male;10.08.1980;8 451 899 741;NULL;3030000000000000;Transit;27.08.2017;2:15;SU1323;Own;MOSCOW;37;10
ANTONOVICH;MIROSLAV GONCHAROV;Male;10.08.1980;8 451 899 741;GTSRMQ;2540000000000000;Delayed;15.01.2017;12:30;SU1231;Own;MOSCOW;36;10
M;ANZHELIKA STARIKOVA;Female;11.09.1982;9 375 707 236;WHFJRD;None;Delayed;03.12.2017;8:55;SU1136;Own;SOCHI;35;10
A;MIROSLAV GONCHAROV;Male;10.08.1980;8 451 899 741;XGLIVK;None;Registered;17.11.2017;20:40;SU1107;Own;MOSCOW;37;10
NIKITICHNA;OLESIA SHAPOSHNIKOVA;Female;12.06.1992;1 807 906 612;SHQTXH;1180000000000000;NULL;01.01.2017;10:40;SU1537;Own;MOSCOW;24;10
N;OLESIA SHAPOSHNIKOVA;Female;12.06.1992;1 807 906 612;LRPTQE;6690000000000000;Delayed;11.04.2017;16:50;SU1362;Own;SARATOV;24;10
N;OLESIA SHAPOSHNIKOVA;Female;12.06.1992;1 807 906 612;NULL;None;NULL;06.01.2017;21:00;SU1216;Own;SAMARA;24;10
OLEGOVICH;IAN MITROFANOV;Male;12.08.1992;8 236 794 297;GWEPGZ;None;NULL;13.10.2017;5:55;SU1602;Own;SAMARA;25;10
O;IAN MITROFANOV;Male;12.08.1992;8 236 794 297;NHAFMM;None;Transit;02.11.2017;7:35;SU1514;Own;SURGUT;25;10
O;IAN MITROFANOV;Male;12.08.1992;8 236 794 297;MXHDOR;4930000000000000;Transit;03.10.2017;5:40;SU1441;Own;MOSCOW;25;10
OLEGOVICH;IAN MITROFANOV;Male;12.08.1992;8 236 794 297;FJRRQN;None;NULL;18.06.2017;17:25;SU1105;Own;MOSCOW;24;10
OLEGOVICH;IAN MITROFANOV;Male;12.08.1992;8 236 794 297;NULL;None;Transit;31.07.2017;8:10;SU1438;Own;UFA;24;10
MIKHAILOVNA;ANZHELIKA STARIKOVA;Female;11.09.1982;9 375 707 236;NULL;None;Transit;12.05.2017;21:25;SU1172;Own;ASTRAKHAN;34;10
M;ANZHELIKA STARIKOVA;Female;11.09.1982;9 375 707 236;PVMNWL;3130000000000000;Registered;08.12.2017;6:20;SU1129;Own;MOSCOW;35;10
MIKHAILOVNA;ANZHELIKA STARIKOVA;Female;11.09.1982;9 375 707 236;NULL;6420000000000000;Transit;10.04.2017;19:15;SU1233;Own;MOSCOW;34;10
O;IAN MITROFANOV;Male;12.08.1992;8 236 794 297;BNLCCR;1350000000000000;Registered;01.01.2017;10:15;SU1307;Own;MOSCOW;24;10
OLEGOVICH;IAN MITROFANOV;Male;12.08.1992;8 236 794 297;PLCKWW;None;NULL;12.08.2017;9:35;SU1237;Own;MOSCOW;24;10
VIACHESLAVOVICH;BORIS MOROZOV;Male;21.07.1981;9 363 509 666;JGBKZX;8920000000000000;NULL;06.02.2017;22:55;SU5643;Own;KHABAROVSK;35;10
DAVIDOVICH;VASILII OLEINIKOV;Male;24.10.1999;627 909 875;EJOBPG;6880000000000000;Delayed;28.05.2017;2:50;SU1251;Own;MOSCOW;17;10
SVIATOGOROVICH;SAVVA GULIAEV;Male;26.06.1974;4 561 631 164;NULL;6190000000000000;Transit;01.01.2017;9:00;SU4599;Operated;NOGLIKI;42;10
V;RAMIL ZIMIN;Male;27.12.1971;6 227 134 616;NULL;None;NULL;26.05.2017;13:15;SU1506;Own;TYUMEN;45;10
B;DARIA NEFEDOVA;Female;07.06.1999;1 775 905 927;NULL;None;NULL;01.01.2017;12:10;SU4606;Operated;KHABAROVSK;17;10
BOGDANOVNA;DARIA NEFEDOVA;Female;07.06.1999;1 775 905 927;NULL;3080000000000000;Transit;08.12.2017;11:10;SU1255;Own;MOSCOW;18;10
BOGDANOVNA;DARIA NEFEDOVA;Female;07.06.1999;1 775 905 927;IEQWPW;None;NULL;02.03.2017;14:20;SU1464;Own;SARANSK;17;10
E;MIRON BIRIUKOV;Male;07.03.1980;9 752 490 808;NULL;5550000000000000;NULL;28.11.2017;8:40;SU5625;Own;KHABAROVSK;37;10
E;MIRON BIRIUKOV;Male;07.03.1980;9 752 490 808;NULL;6530000000000000;Transit;25.07.2017;19:45;SU5622;Own;YUZHNO;37;10
EGOROVICH;MIRON BIRIUKOV;Male;07.03.1980;9 752 490 808;NULL;None;Transit;08.01.2017;12:10;SU4606;Operated;KHABAROVSK;36;10
EGOROVICH;MIRON BIRIUKOV;Male;07.03.1980;9 752 490 808;KJPGKK;None;Transit;31.03.2017;16:45;SU5685;Own;KHABAROVSK;37;10
EGOROVICH;MIRON BIRIUKOV;Male;07.03.1980;9 752 490 808;NULL;None;Transit;20.08.2017;11:40;SU5627;Own;KHABAROVSK;37;10
E;MIRON BIRIUKOV;Male;07.03.1980;9 752 490 808;UPYILN;902000000000000;Transit;01.12.2017;19:45;SU5622;Own;YUZHNO;37;10
EGOROVICH;MIRON BIRIUKOV;Male;07.03.1980;9 752 490 808;ZKBWIV;None;Delayed;25.11.2017;14:00;SU5628;Own;YUZHNO;37;10
E;MIRON BIRIUKOV;Male;07.03.1980;9 752 490 808;SYPVMC;None;Transit;22.11.2017;12:10;SU4606;Operated;KHABAROVSK;37;10
EGOROVICH;MIRON BIRIUKOV;Male;07.03.1980;9 752 490 808;IKDJDD;None;Registered;03.10.2017;14:20;SU4605;Operated;OKHA;37;10
EGOROVICH;MIRON BIRIUKOV;Male;07.03.1980;9 752 490 808;NULL;4630000000000000;NULL;01.06.2017;13:05;SU4600;Operated;KHABAROVSK;37;10
V;RAMIL ZIMIN;Male;27.12.1971;6 227 134 616;NULL;434000000000000;NULL;29.10.2017;0:15;SU1206;Own;SAMARA;45;10
V;RAMIL ZIMIN;Male;27.12.1971;6 227 134 616;RWPRXE;4390000000000000;Transit;20.06.2017;2:15;SU1323;Own;MOSCOW;45;10
B;DARIA NEFEDOVA;Female;07.06.1999;1 775 905 927;NULL;5620000000000000;Delayed;03.05.2017;16:40;SU1465;Own;MOSCOW;17;10
V;RAMIL ZIMIN;Male;27.12.1971;6 227 134 616;NULL;8800000000000000;Transit;25.09.2017;15:25;SU1058;Own;MOSCOW;45;10
V;RAMIL ZIMIN;Male;27.12.1971;6 227 134 616;NULL;None;NULL;10.01.2017;7:15;SU6172;Own;MOSCOW;45;10
V;RAMIL ZIMIN;Male;27.12.1971;6 227 134 616;NULL;None;NULL;22.07.2017;7:30;SU1254;Own;NIZHNEKAMSK;45;10
V;RAMIL ZIMIN;Male;27.12.1971;6 227 134 616;KRYRSN;6670000000000000;Transit;27.07.2017;17:40;SU1253;Own;MOSCOW;45;10
V;BORIS MOROZOV;Male;21.07.1981;9 363 509 666;NULL;6470000000000000;Delayed;29.05.2017;7:00;SU5604;Own;YUZHNO;35;10
V;BORIS MOROZOV;Male;21.07.1981;9 363 509 666;QIZIIM;None;NULL;08.08.2017;9:00;SU4599;Operated;NOGLIKI;36;10
V;RAMIL ZIMIN;Male;27.12.1971;6 227 134 616;NULL;None;Delayed;31.07.2017;14:50;SU1058;Own;MAKHACHKALA;45;10
V;RAMIL ZIMIN;Male;27.12.1971;6 227 134 616;NULL;None;NULL;17.01.2017;6:15;SU1000;Own;KALININGRAD;45;10
VLADISLAVOVICH;RAMIL ZIMIN;Male;27.12.1971;6 227 134 616;FWNLGL;None;Transit;14.06.2017;6:25;SU1509;Own;MOSCOW;45;10
SVIATOGOROVICH;SAVVA GULIAEV;Male;26.06.1974;4 561 631 164;NULL;None;Registered;18.05.2017;16:25;SU5607;Own;VLADIVOSTOK;42;10
SVIATOGOROVICH;SAVVA GULIAEV;Male;26.06.1974;4 561 631 164;NULL;None;Registered;12.07.2017;7:00;SU5604;Own;YUZHNO;43;10
S;SAVVA GULIAEV;Male;26.06.1974;4 561 631 164;NULL;2630000000000000;Transit;27.05.2017;7:00;SU5604;Own;YUZHNO;42;10
SVIATOGOROVICH;SAVVA GULIAEV;Male;26.06.1974;4 561 631 164;KQMIIB;9650000000000000;Delayed;09.01.2017;13:05;SU4600;Operated;KHABAROVSK;42;10
S;SAVVA GULIAEV;Male;26.06.1974;4 561 631 164;NULL;9270000000000000;Registered;23.02.2017;13:10;SU4602;Operated;VLADIVOSTOK;42;10
BOGDANOVNA;DARIA NEFEDOVA;Female;07.06.1999;1 775 905 927;HNUZCD;9060000000000000;Registered;21.11.2017;14:05;SU1252;Own;NIZHNEKAMSK;18;10
BOGDANOVNA;DARIA NEFEDOVA;Female;07.06.1999;1 775 905 927;YGXPSM;None;NULL;09.05.2017;0:40;SU1408;Own;YEKATERINBURG;17;10
D;VASILII OLEINIKOV;Male;24.10.1999;627 909 875;CXAFCL;8050000000000000;Delayed;25.01.2017;19:55;SU1433;Own;MOSCOW;17;10
V;STEFANIIA MALTSEVA;Female;09.07.1971;7 641 316 254;QZGUTC;None;Delayed;30.05.2017;11:40;SU5627;Own;KHABAROVSK;45;10
D;VASILII OLEINIKOV;Male;24.10.1999;627 909 875;XHNVYF;8240000000000000;NULL;01.04.2017;12:00;SU1402;Own;YEKATERINBURG;17;10
D;VASILII OLEINIKOV;Male;24.10.1999;627 909 875;NULL;1260000000000000;Registered;27.05.2017;18:00;SU1253;Own;NIZHNEKAMSK;17;10
DAVIDOVICH;VASILII OLEINIKOV;Male;24.10.1999;627 909 875;OJTAWR;None;Registered;16.04.2017;6:05;SU1462;Own;NOVOSIBIRSK;17;10
DAVIDOVICH;VASILII OLEINIKOV;Male;24.10.1999;627 909 875;AQXTTZ;None;Delayed;07.04.2017;22:10;SU1415;Own;MOSCOW;17;10
D;VASILII OLEINIKOV;Male;24.10.1999;627 909 875;NULL;6070000000000000;Registered;22.03.2017;12:50;SU1004;Own;KALININGRAD;17;10
DAVIDOVICH;VASILII OLEINIKOV;Male;24.10.1999;627 909 875;SYTTEG;6250000000000000;NULL;28.02.2017;15:00;SU1358;Own;SARATOV;17;10
DAVIDOVICH;VASILII OLEINIKOV;Male;24.10.1999;627 909 875;NULL;None;Transit;20.04.2017;10:15;SU1307;Own;MOSCOW;17;10
V;STEFANIIA MALTSEVA;Female;09.07.1971;7 641 316 254;NULL;2630000000000000;NULL;20.06.2017;19:45;SU5622;Own;YUZHNO;45;10
VIACHESLAVOVNA;STEFANIIA MALTSEVA;Female;09.07.1971;7 641 316 254;CDHXZG;6050000000000000;NULL;02.07.2017;10:15;SU1307;Own;MOSCOW;45;10
VIACHESLAVOVNA;STEFANIIA MALTSEVA;Female;09.07.1971;7 641 316 254;AXSTMW;2370000000000000;Registered;28.01.2017;10:55;SU5612;Own;MAGADAN;45;10
V;STEFANIIA MALTSEVA;Female;09.07.1971;7 641 316 254;FJRNXH;None;Registered;22.06.2017;17:30;SU5629;Own;KHABAROVSK;45;10
VIACHESLAVOVNA;STEFANIIA MALTSEVA;Female;09.07.1971;7 641 316 254;KIQAGB;3080000000000000;Registered;25.06.2017;19:25;SU5642;Own;NOVOSIBIRSK;45;10
VIACHESLAVOVNA;STEFANIIA MALTSEVA;Female;09.07.1971;7 641 316 254;NULL;None;Transit;11.05.2017;8:10;SU5626;Own;YUZHNO;45;10
VIACHESLAVOVNA;STEFANIIA MALTSEVA;Female;09.07.1971;7 641 316 254;UKOZVR;None;Delayed;15.04.2017;9:50;SU5620;Own;YUZHNO;45;10
V;STEFANIIA MALTSEVA;Female;09.07.1971;7 641 316 254;STKZZJ;None;Delayed;03.05.2017;8:40;SU5625;Own;KHABAROVSK;45;10
A;MARINA PROKHOROVA;Female;23.09.1988;3 787 007 939;BSZXGQ;7820000000000000;Registered;19.04.2017;10:25;SU5610;Own;YUZHNO;28;10
V;BORIS MOROZOV;Male;21.07.1981;9 363 509 666;NULL;1840000000000000;NULL;06.07.2017;11:40;SU5627;Own;KHABAROVSK;35;10
V;BORIS MOROZOV;Male;21.07.1981;9 363 509 666;JLZHJU;None;Delayed;25.09.2017;13:05;SU4600;Operated;KHABAROVSK;36;10
VIACHESLAVOVICH;BORIS MOROZOV;Male;21.07.1981;9 363 509 666;NULL;None;Transit;10.03.2017;7:00;SU5604;Own;YUZHNO;35;10
V;BORIS MOROZOV;Male;21.07.1981;9 363 509 666;RRJWEF;2690000000000000;Transit;04.12.2017;14:30;SU6290;Own;MOSCOW;36;10
VIACHESLAVOVNA;STEFANIIA MALTSEVA;Female;09.07.1971;7 641 316 254;NULL;4060000000000000;NULL;15.03.2017;15:50;SU5613;Own;KHABAROVSK;45;10
A;MARINA PROKHOROVA;Female;23.09.1988;3 787 007 939;ELYOVN;1860000000000000;Delayed;05.06.2017;17:40;SU1354;Own;VORONEZH;28;10
ARTEMOVNA;MARINA PROKHOROVA;Female;23.09.1988;3 787 007 939;RXMWLA;None;Registered;28.02.2017;8:10;SU5626;Own;YUZHNO;28;10
A;MARINA PROKHOROVA;Female;23.09.1988;3 787 007 939;NULL;None;Registered;20.06.2017;11:10;SU1351;Own;MOSCOW;28;10
ARTEMOVNA;MARINA PROKHOROVA;Female;23.09.1988;3 787 007 939;CGCXIN;None;Delayed;17.03.2017;19:45;SU5622;Own;YUZHNO;28;10
ARTEMOVNA;MARINA PROKHOROVA;Female;23.09.1988;3 787 007 939;NULL;5730000000000000;Registered;18.01.2017;8:05;SU5621;Own;KHABAROVSK;28;10
ARTEMOVNA;MARINA PROKHOROVA;Female;23.09.1988;3 787 007 939;WTHJJV;None;Registered;08.04.2017;10:55;SU4131;Operated;VLADIVOSTOK;28;10
A;MARINA PROKHOROVA;Female;23.09.1988;3 787 007 939;KYPYLK;2510000000000000;Registered;11.12.2017;20:35;SU1195;Own;MOSCOW;29;10
ARTEMOVNA;MARINA PROKHOROVA;Female;23.09.1988;3 787 007 939;NULL;None;Delayed;08.11.2017;14:45;SU1192;Own;KAZAN;29;10
ARTEMOVNA;MARINA PROKHOROVA;Female;23.09.1988;3 787 007 939;NULL;7670000000000000;Registered;08.03.2017;8:40;SU5625;Own;KHABAROVSK;28;10
P;LIUDMILA TIKHOMIROVA;Female;25.01.1971;307 241 939;QZQGNS;2510000000000000;Transit;22.02.2017;19:25;SU5623;Own;KHABAROVSK;46;10
DANILOVNA;SOFIA KARTASHOVA;Female;25.12.1984;4 912 855 970;NOBJJP;None;NULL;01.08.2017;8:00;SU5600;Own;KHABAROVSK;32;10
E;OKSANA ILINA;Female;07.05.1985;615 687 842;MWAFLD;None;Transit;15.10.2017;8:05;SU1459;Own;MOSCOW;32;10
SERGEEVNA;LIDIIA NIKITINA;Female;07.08.1998;6 722 478 232;NULL;3550000000000000;Registered;10.06.2017;13:05;SU4600;Operated;KHABAROVSK;18;10
A;SNEZHANA BELIAKOVA;Female;14.12.1987;9 029 073 608;OYTTMI;None;NULL;23.01.2017;21:05;SU1355;Own;MOSCOW;29;10
ANDREEVNA;SNEZHANA BELIAKOVA;Female;14.12.1987;9 029 073 608;WFBQGW;8440000000000000;Transit;19.04.2017;7:30;SU1254;Own;NIZHNEKAMSK;29;10
A;SNEZHANA BELIAKOVA;Female;14.12.1987;9 029 073 608;NULL;None;NULL;18.09.2017;9:35;SU1523;Own;MOSCOW;29;10
A;SNEZHANA BELIAKOVA;Female;14.12.1987;9 029 073 608;MICMCE;None;Registered;24.02.2017;13:20;SU1422;Own;CHELYABINSK;29;10
ANDREEVNA;SNEZHANA BELIAKOVA;Female;14.12.1987;9 029 073 608;NULL;None;Transit;07.03.2017;8:15;SU1533;Own;MOSCOW;29;10
ANDREEVNA;SNEZHANA BELIAKOVA;Female;14.12.1987;9 029 073 608;SPMSEC;200000000000000;Registered;05.08.2017;17:40;SU1253;Own;MOSCOW;29;10
A;IAROMIR ZINOVEV;Male;18.05.1990;8 608 183 698;NULL;8910000000000000;Delayed;16.09.2017;13:30;SU1768;Own;PERM;27;10
ANDREEVNA;SNEZHANA BELIAKOVA;Female;14.12.1987;9 029 073 608;NULL;4810000000000000;Delayed;11.07.2017;14:05;SU1252;Own;NIZHNEKAMSK;29;10
DANILOVNA;MELANIIA KOZYREVA;Female;22.10.1979;4 521 314 272;JRSQUS;None;Registered;02.01.2017;14:00;SU1643;Own;MOSCOW;37;10
ANATOLEVICH;IAROMIR ZINOVEV;Male;18.05.1990;8 608 183 698;BKHPUM;None;Registered;04.05.2017;7:05;SU4130;Operated;YUZHNO;26;10
SERGEEVNA;LIDIIA NIKITINA;Female;07.08.1998;6 722 478 232;NULL;1000000000000000;Delayed;08.06.2017;9:00;SU4599;Operated;NOGLIKI;18;10
SERGEEVNA;LIDIIA NIKITINA;Female;07.08.1998;6 722 478 232;NULL;None;NULL;02.02.2017;17:40;SU6281;Own;VLADIVOSTOK;18;10
SERGEEVNA;LIDIIA NIKITINA;Female;07.08.1998;6 722 478 232;NULL;7830000000000000;Delayed;15.08.2017;21:40;SU5652;Own;IRKUTSK;19;10
A;IAROMIR ZINOVEV;Male;18.05.1990;8 608 183 698;LGVZIH;None;Delayed;28.02.2017;8:10;SU5626;Own;YUZHNO;26;10
MAKAREVICH;DANIIL LARIONOV;Male;02.05.1972;7 300 575 226;NREEIX;6400000000000000;NULL;22.03.2017;12:00;SU6282;Own;MOSCOW;44;10
MAKAREVICH;DANIIL LARIONOV;Male;02.05.1972;7 300 575 226;NULL;1610000000000000;Registered;04.01.2017;15:50;SU5613;Own;KHABAROVSK;44;10
A;SNEZHANA BELIAKOVA;Female;14.12.1987;9 029 073 608;NULL;None;NULL;30.04.2017;2:50;SU1251;Own;MOSCOW;29;10
A;SNEZHANA BELIAKOVA;Female;14.12.1987;9 029 073 608;DULNAI;None;Transit;14.09.2017;17:20;SU1521;Own;NOVYJ URENGOJ;29;10
DEMIDOVNA;DIANA KOROTKOVA;Female;08.04.1977;8 109 633 835;NLRYNK;3180000000000000;NULL;18.01.2017;16:35;SU1440;Own;IRKUTSK;39;10
DEMIDOVNA;DIANA KOROTKOVA;Female;08.04.1977;8 109 633 835;IWMDWJ;None;NULL;10.01.2017;9:30;SU1159;Own;MOSCOW;39;10
DEMIDOVNA;DIANA KOROTKOVA;Female;08.04.1977;8 109 633 835;NULL;None;Transit;23.05.2017;9:35;SU1523;Own;MOSCOW;40;10
ANDREEVNA;SNEZHANA BELIAKOVA;Female;14.12.1987;9 029 073 608;FIDIUT;None;NULL;02.05.2017;0:15;SU1206;Own;SAMARA;29;10
R;LARISA MINAEVA;Female;01.05.1977;4 816 287 267;NULL;3510000000000000;NULL;04.02.2017;9:00;SU4599;Operated;NOGLIKI;39;10
ROBERTOVNA;LARISA MINAEVA;Female;01.05.1977;4 816 287 267;NULL;7480000000000000;NULL;27.06.2017;17:15;SU1144;Own;ANAPA;40;10
ROBERTOVNA;LARISA MINAEVA;Female;01.05.1977;4 816 287 267;XUNDTW;None;Transit;04.01.2017;10:55;SU4131;Operated;VLADIVOSTOK;39;10
A;IAROMIR ZINOVEV;Male;18.05.1990;8 608 183 698;NULL;None;NULL;23.03.2017;0:10;SU5619;Own;VLADIVOSTOK;26;10
MARATOVICH;LEV BELOV;Male;23.09.1982;2 245 341 487;LNXNSX;6180000000000000;NULL;24.01.2017;10:55;SU5612;Own;MAGADAN;34;10
S;LIDIIA NIKITINA;Female;07.08.1998;6 722 478 232;EYLFSG;9050000000000000;Transit;20.05.2017;13:05;SU4600;Operated;KHABAROVSK;18;10
V;SVIATOGOR DOROKHOV;Male;12.03.1977;8 922 419 524;NULL;None;Delayed;30.08.2017;21:50;SU6182;Own;MOSCOW;40;10
VSEVOLODOVICH;SVIATOGOR DOROKHOV;Male;12.03.1977;8 922 419 524;NULL;None;NULL;02.05.2017;12:45;SU6184;Own;MOSCOW;40;10
VSEVOLODOVICH;SVIATOGOR DOROKHOV;Male;12.03.1977;8 922 419 524;NULL;7540000000000000;Transit;19.01.2017;5:55;SU1602;Own;SAMARA;39;10
D;DIANA KOROTKOVA;Female;08.04.1977;8 109 633 835;AOBKQV;9310000000000000;Delayed;19.05.2017;9:35;SU1523;Own;NOVYJ URENGOJ;40;10
